id,year,count_pubs,cited_by,count_pubs_auth,cited_by_auth
https://openalex.org/A5051542228,2020,2,122,2,130
https://openalex.org/A5051542228,2021,2,111,2,133
https://openalex.org/A5051542228,2022,1,110,1,120
https://openalex.org/A5051542228,2023,2,71,2,76
https://openalex.org/A5051543308,2012,9,379,10,618
https://openalex.org/A5051543308,2013,5,411,5,683
https://openalex.org/A5051543308,2014,16,508,16,789
https://openalex.org/A5051543308,2015,7,510,7,783
https://openalex.org/A5051543308,2016,5,486,5,745
https://openalex.org/A5051543308,2017,2,484,2,744
https://openalex.org/A5051543308,2018,8,478,8,695
https://openalex.org/A5051543308,2019,7,531,7,763
https://openalex.org/A5051543308,2020,9,551,9,748
https://openalex.org/A5051543308,2021,5,572,5,805
https://openalex.org/A5051543308,2022,2,501,2,714
https://openalex.org/A5051543308,2023,6,551,6,772
https://openalex.org/A5051708068,2012,14,353,14,613
https://openalex.org/A5051708068,2013,16,476,17,820
https://openalex.org/A5051708068,2014,17,476,17,980
https://openalex.org/A5051708068,2015,18,560,18,1144
https://openalex.org/A5051708068,2016,7,547,7,1152
https://openalex.org/A5051708068,2017,9,561,9,1191
https://openalex.org/A5051708068,2018,9,590,9,1185
https://openalex.org/A5051708068,2019,16,687,16,1365
https://openalex.org/A5051708068,2020,15,785,15,1403
https://openalex.org/A5051708068,2021,14,847,14,1522
https://openalex.org/A5051708068,2022,4,745,4,1289
https://openalex.org/A5051708068,2023,8,770,8,1257
https://openalex.org/A5051717704,2013,1,11,1,12
https://openalex.org/A5051777063,2012,5,12,5,19
https://openalex.org/A5051777063,2014,2,5,2,8
https://openalex.org/A5051777063,2015,1,13,1,26
https://openalex.org/A5051777063,2016,7,7,8,10
https://openalex.org/A5051777063,2018,6,5,6,8
https://openalex.org/A5051777063,2020,3,3,3,6
https://openalex.org/A5051788015,2016,1,6,1,6
https://openalex.org/A5051788015,2017,1,3,1,3
https://openalex.org/A5051788015,2022,1,8,1,10
https://openalex.org/A5051792983,2012,11,692,11,776
https://openalex.org/A5051792983,2013,16,691,16,769
https://openalex.org/A5051792983,2014,13,761,13,857
https://openalex.org/A5051792983,2015,3,606,3,668
https://openalex.org/A5051792983,2016,11,615,11,725
https://openalex.org/A5051792983,2017,12,633,12,794
https://openalex.org/A5051792983,2018,2,593,2,730
https://openalex.org/A5051792983,2019,9,562,9,667
https://openalex.org/A5051792983,2020,12,625,12,762
https://openalex.org/A5051792983,2021,19,611,19,737
https://openalex.org/A5051792983,2022,14,564,14,671
https://openalex.org/A5051792983,2023,11,566,11,661
https://openalex.org/A5051801745,2016,2,1,2,1
https://openalex.org/A5051892278,2012,1,10,1,11
https://openalex.org/A5051892278,2013,1,37,1,42
https://openalex.org/A5051892278,2014,1,44,2,51
https://openalex.org/A5051892278,2016,4,46,5,59
https://openalex.org/A5051892278,2017,3,407,3,633
https://openalex.org/A5051892278,2019,2,1172,2,1887
https://openalex.org/A5051892278,2020,1,1333,1,2197
https://openalex.org/A5051892278,2021,1,1418,1,2337
https://openalex.org/A5051892278,2022,1,1021,1,1692
https://openalex.org/A5051892278,2023,2,749,2,1274
https://openalex.org/A5051992808,2013,2,3,2,3
https://openalex.org/A5051992808,2014,5,9,5,9
https://openalex.org/A5051992808,2015,3,14,4,14
https://openalex.org/A5051992808,2017,3,19,3,20
https://openalex.org/A5051992808,2018,1,10,1,10
https://openalex.org/A5051992808,2019,2,11,2,11
https://openalex.org/A5051992808,2020,2,23,3,26
https://openalex.org/A5051992808,2022,1,20,1,20
https://openalex.org/A5051992808,2023,3,19,3,22
https://openalex.org/A5052021938,2012,8,574,8,702
https://openalex.org/A5052021938,2013,9,573,9,752
https://openalex.org/A5052021938,2014,9,588,10,754
https://openalex.org/A5052021938,2015,7,597,7,720
https://openalex.org/A5052021938,2016,8,579,8,681
https://openalex.org/A5052021938,2017,13,611,14,781
https://openalex.org/A5052021938,2018,14,540,14,660
https://openalex.org/A5052021938,2019,11,539,11,659
https://openalex.org/A5052021938,2020,15,536,15,636
https://openalex.org/A5052021938,2021,14,611,14,764
https://openalex.org/A5052021938,2022,11,619,11,779
https://openalex.org/A5052021938,2023,20,547,20,714
https://openalex.org/A5052055692,2012,10,201,10,223
https://openalex.org/A5052055692,2013,10,211,10,236
https://openalex.org/A5052055692,2014,8,235,8,264
https://openalex.org/A5052055692,2015,12,248,12,287
https://openalex.org/A5052055692,2016,17,280,18,332
https://openalex.org/A5052055692,2017,9,329,9,403
https://openalex.org/A5052055692,2018,8,364,8,437
https://openalex.org/A5052055692,2019,3,348,3,421
https://openalex.org/A5052055692,2020,3,432,3,528
https://openalex.org/A5052055692,2021,2,439,2,542
https://openalex.org/A5052055692,2022,8,349,8,419
https://openalex.org/A5052055692,2023,6,389,6,460
https://openalex.org/A5052128825,2013,6,275,7,282
https://openalex.org/A5052128825,2014,7,488,7,490
https://openalex.org/A5052128825,2015,3,298,3,299
https://openalex.org/A5052128825,2016,9,223,11,224
https://openalex.org/A5052128825,2017,10,278,10,281
https://openalex.org/A5052128825,2018,9,378,9,389
https://openalex.org/A5052128825,2019,11,498,11,519
https://openalex.org/A5052128825,2020,3,585,3,612
https://openalex.org/A5052128825,2021,3,426,3,459
https://openalex.org/A5052128825,2022,5,554,5,616
https://openalex.org/A5052128825,2023,2,502,2,532
https://openalex.org/A5052148025,2012,8,97,10,103
https://openalex.org/A5052148025,2013,3,101,4,100
https://openalex.org/A5052148025,2014,5,90,5,90
https://openalex.org/A5052148025,2015,1,96,1,107
https://openalex.org/A5052148025,2016,8,121,8,131
https://openalex.org/A5052148025,2017,8,109,8,133
https://openalex.org/A5052148025,2018,9,132,9,159
https://openalex.org/A5052148025,2019,11,125,13,166
https://openalex.org/A5052148025,2020,13,190,13,244
https://openalex.org/A5052148025,2021,5,181,6,244
https://openalex.org/A5052148025,2022,9,188,9,268
https://openalex.org/A5052148025,2023,5,202,5,281
https://openalex.org/A5052168220,2012,27,429,27,537
https://openalex.org/A5052168220,2013,21,574,24,690
https://openalex.org/A5052168220,2014,17,679,17,800
https://openalex.org/A5052168220,2015,29,942,30,1076
https://openalex.org/A5052168220,2016,22,1194,23,1382
https://openalex.org/A5052168220,2017,14,1506,15,1782
https://openalex.org/A5052168220,2018,19,1706,19,2052
https://openalex.org/A5052168220,2019,24,1972,24,2413
https://openalex.org/A5052168220,2020,10,1971,10,2431
https://openalex.org/A5052168220,2021,29,1959,29,2399
https://openalex.org/A5052168220,2022,16,2064,16,2521
https://openalex.org/A5052168220,2023,4,2003,5,2508
https://openalex.org/A5052182362,2012,21,140,21,186
https://openalex.org/A5052182362,2013,22,147,23,189
https://openalex.org/A5052182362,2014,26,218,26,288
https://openalex.org/A5052182362,2015,22,214,22,261
https://openalex.org/A5052182362,2016,27,229,27,293
https://openalex.org/A5052182362,2017,37,252,37,323
https://openalex.org/A5052182362,2018,31,282,31,355
https://openalex.org/A5052182362,2019,30,516,30,652
https://openalex.org/A5052182362,2020,26,523,26,649
https://openalex.org/A5052182362,2021,23,679,23,898
https://openalex.org/A5052182362,2022,28,858,28,1139
https://openalex.org/A5052182362,2023,17,847,17,1137
https://openalex.org/A5052224247,2012,3,88,3,166
https://openalex.org/A5052224247,2013,4,92,4,178
https://openalex.org/A5052224247,2014,2,135,2,236
https://openalex.org/A5052224247,2015,2,101,2,165
https://openalex.org/A5052224247,2016,3,100,3,151
https://openalex.org/A5052224247,2017,3,135,3,213
https://openalex.org/A5052224247,2018,8,132,8,217
https://openalex.org/A5052224247,2019,6,162,6,239
https://openalex.org/A5052224247,2020,3,209,3,302
https://openalex.org/A5052224247,2021,11,177,11,238
https://openalex.org/A5052224247,2022,12,246,12,337
https://openalex.org/A5052224247,2023,8,289,8,372
https://openalex.org/A5052229575,2013,1,141,1,154
https://openalex.org/A5052229575,2014,8,121,8,138
https://openalex.org/A5052229575,2015,4,125,4,136
https://openalex.org/A5052229575,2016,4,152,4,162
https://openalex.org/A5052229575,2017,6,153,6,174
https://openalex.org/A5052229575,2018,5,189,5,211
https://openalex.org/A5052229575,2019,10,203,10,249
https://openalex.org/A5052229575,2020,9,299,9,361
https://openalex.org/A5052229575,2021,8,351,8,400
https://openalex.org/A5052229575,2022,5,369,5,431
https://openalex.org/A5052299049,2012,23,943,24,1902
https://openalex.org/A5052299049,2013,24,1060,25,2368
https://openalex.org/A5052299049,2014,14,1166,14,2781
https://openalex.org/A5052299049,2015,19,1249,21,3016
https://openalex.org/A5052299049,2016,18,1208,19,2818
https://openalex.org/A5052299049,2017,12,1343,12,2971
https://openalex.org/A5052299049,2018,11,1567,11,3250
https://openalex.org/A5052299049,2019,15,1703,15,3623
https://openalex.org/A5052299049,2020,23,2041,23,4260
https://openalex.org/A5052299049,2021,14,2109,14,4441
https://openalex.org/A5052299049,2022,15,1984,15,4278
https://openalex.org/A5052299049,2023,9,1717,9,3739
https://openalex.org/A5052327639,2012,3,132,3,135
https://openalex.org/A5052327639,2013,8,193,8,211
https://openalex.org/A5052327639,2014,6,237,6,268
https://openalex.org/A5052327639,2015,9,270,9,295
https://openalex.org/A5052327639,2016,8,285,8,327
https://openalex.org/A5052327639,2017,7,339,10,408
https://openalex.org/A5052327639,2018,4,305,4,369
https://openalex.org/A5052327639,2019,9,344,9,439
https://openalex.org/A5052327639,2020,8,443,8,633
https://openalex.org/A5052327639,2021,15,559,16,1199
https://openalex.org/A5052327639,2022,8,509,8,1466
https://openalex.org/A5052327639,2023,10,506,10,1454
https://openalex.org/A5052380807,2012,9,72,9,189
https://openalex.org/A5052380807,2013,4,90,4,209
https://openalex.org/A5052380807,2014,7,83,7,186
https://openalex.org/A5052380807,2015,8,149,9,317
https://openalex.org/A5052380807,2016,15,162,15,354
https://openalex.org/A5052380807,2017,14,216,15,468
https://openalex.org/A5052380807,2018,11,262,11,490
https://openalex.org/A5052380807,2019,21,367,21,695
https://openalex.org/A5052380807,2020,37,568,39,1169
https://openalex.org/A5052380807,2021,30,1027,32,2556
https://openalex.org/A5052380807,2022,24,1279,27,3053
https://openalex.org/A5052380807,2023,23,1214,23,2847
https://openalex.org/A5052383842,2012,3,50,4,80
https://openalex.org/A5052383842,2013,2,62,2,99
https://openalex.org/A5052383842,2014,2,69,2,100
https://openalex.org/A5052383842,2015,1,56,1,83
https://openalex.org/A5052383842,2016,2,44,2,67
https://openalex.org/A5052383842,2017,1,52,1,71
https://openalex.org/A5052383842,2018,1,36,1,49
https://openalex.org/A5052383842,2019,5,48,5,75
https://openalex.org/A5052383842,2020,3,72,3,160
https://openalex.org/A5052383842,2021,2,94,2,157
https://openalex.org/A5052383842,2022,1,79,1,135
https://openalex.org/A5052431511,2012,9,7,9,7
https://openalex.org/A5052431511,2013,4,11,4,11
https://openalex.org/A5052431511,2014,1,8,1,8
https://openalex.org/A5052431511,2015,2,10,3,10
https://openalex.org/A5052431511,2016,3,12,3,12
https://openalex.org/A5052431511,2017,5,10,6,10
https://openalex.org/A5052431511,2019,5,10,5,10
https://openalex.org/A5052431511,2020,4,19,4,23
https://openalex.org/A5052431511,2021,8,17,8,17
https://openalex.org/A5052431511,2022,1,13,1,13
https://openalex.org/A5052431511,2023,3,29,3,35
https://openalex.org/A5052480262,2012,14,117,14,123
https://openalex.org/A5052480262,2013,10,125,10,144
https://openalex.org/A5052480262,2014,14,127,15,138
https://openalex.org/A5052480262,2015,12,181,12,196
https://openalex.org/A5052480262,2016,8,193,9,199
https://openalex.org/A5052480262,2017,15,201,16,206
https://openalex.org/A5052480262,2018,7,242,7,248
https://openalex.org/A5052480262,2019,5,225,5,257
https://openalex.org/A5052480262,2020,17,259,17,285
https://openalex.org/A5052480262,2021,10,285,10,332
https://openalex.org/A5052480262,2022,6,295,6,366
https://openalex.org/A5052480262,2023,6,306,6,366
https://openalex.org/A5052538767,2012,15,570,16,612
https://openalex.org/A5052538767,2013,6,511,8,578
https://openalex.org/A5052538767,2014,11,612,11,714
https://openalex.org/A5052538767,2015,6,689,6,839
https://openalex.org/A5052538767,2016,12,712,11,876
https://openalex.org/A5052538767,2017,6,644,6,833
https://openalex.org/A5052538767,2018,13,676,13,899
https://openalex.org/A5052538767,2019,8,902,8,1203
https://openalex.org/A5052538767,2020,15,809,15,1107
https://openalex.org/A5052538767,2021,13,847,13,1165
https://openalex.org/A5052538767,2022,7,723,7,960
https://openalex.org/A5052538767,2023,7,737,7,998
https://openalex.org/A5052550074,2012,25,1013,25,1977
https://openalex.org/A5052550074,2013,18,1071,20,2297
https://openalex.org/A5052550074,2014,22,1397,22,2802
https://openalex.org/A5052550074,2015,22,1522,22,3186
https://openalex.org/A5052550074,2016,15,1555,15,3034
https://openalex.org/A5052550074,2017,31,1880,31,4042
https://openalex.org/A5052550074,2018,25,1879,25,3777
https://openalex.org/A5052550074,2019,33,2086,33,4078
https://openalex.org/A5052550074,2020,15,2694,15,5505
https://openalex.org/A5052550074,2021,8,3213,8,6517
https://openalex.org/A5052550074,2022,13,2704,13,5342
https://openalex.org/A5052550074,2023,15,2632,15,5256
https://openalex.org/A5052554493,2012,46,4587,45,6221
https://openalex.org/A5052554493,2013,27,4197,28,5607
https://openalex.org/A5052554493,2014,31,4635,33,6163
https://openalex.org/A5052554493,2015,38,4545,38,6104
https://openalex.org/A5052554493,2016,41,5028,41,6818
https://openalex.org/A5052554493,2017,44,4987,45,6742
https://openalex.org/A5052554493,2018,45,4977,44,6844
https://openalex.org/A5052554493,2019,33,4692,37,6488
https://openalex.org/A5052554493,2020,67,7083,70,9439
https://openalex.org/A5052554493,2021,40,4808,40,6665
https://openalex.org/A5052554493,2022,38,4479,40,6367
https://openalex.org/A5052554493,2023,54,4042,54,5647
https://openalex.org/A5052567343,2012,11,63,13,45
https://openalex.org/A5052567343,2013,18,61,19,40
https://openalex.org/A5052567343,2014,16,54,16,44
https://openalex.org/A5052567343,2015,12,72,12,71
https://openalex.org/A5052567343,2016,15,74,16,69
https://openalex.org/A5052567343,2017,13,92,13,93
https://openalex.org/A5052567343,2018,18,108,18,113
https://openalex.org/A5052567343,2019,17,222,17,239
https://openalex.org/A5052567343,2020,10,102,10,117
https://openalex.org/A5052567343,2021,6,168,7,201
https://openalex.org/A5052567343,2022,4,128,4,140
https://openalex.org/A5052567343,2023,7,128,7,162
https://openalex.org/A5052658762,2012,2,3,2,3
https://openalex.org/A5052658762,2013,3,3,3,3
https://openalex.org/A5052658762,2014,3,3,3,3
https://openalex.org/A5052658762,2015,1,1,1,1
https://openalex.org/A5052658762,2016,2,2,2,2
https://openalex.org/A5052658762,2017,5,5,5,5
https://openalex.org/A5052658762,2018,2,4,2,4
https://openalex.org/A5052658762,2019,1,3,1,3
https://openalex.org/A5052658762,2021,1,42,1,42
https://openalex.org/A5052658762,2022,2,1,2,1
https://openalex.org/A5052703986,2012,2,122,2,124
https://openalex.org/A5052703986,2014,1,172,1,173
https://openalex.org/A5052703986,2015,1,174,1,174
https://openalex.org/A5052703986,2016,1,141,1,141
https://openalex.org/A5052703986,2017,2,149,2,150
https://openalex.org/A5052703986,2020,1,183,1,182
https://openalex.org/A5052703986,2022,1,147,1,147
https://openalex.org/A5052766126,2012,2,2,2,2
https://openalex.org/A5052766126,2014,1,6,1,6
https://openalex.org/A5052766126,2015,3,10,3,10
https://openalex.org/A5052766126,2016,3,5,3,5
https://openalex.org/A5052766126,2017,2,5,2,5
https://openalex.org/A5052766126,2018,1,5,1,5
https://openalex.org/A5052766126,2019,1,12,1,12
https://openalex.org/A5052766126,2020,2,12,2,12
https://openalex.org/A5052766126,2021,2,16,2,16
https://openalex.org/A5052766126,2022,3,26,3,32
https://openalex.org/A5052766126,2023,3,23,3,27
https://openalex.org/A5052797306,2013,1,15,1,18
https://openalex.org/A5052797306,2014,2,12,2,12
https://openalex.org/A5052797306,2016,2,11,3,12
https://openalex.org/A5052797306,2017,3,13,3,13
https://openalex.org/A5052797306,2018,1,11,2,11
https://openalex.org/A5052797306,2019,2,12,2,21
https://openalex.org/A5052797306,2020,5,24,5,39
https://openalex.org/A5052797306,2021,3,29,3,53
https://openalex.org/A5052797306,2022,6,31,6,57
https://openalex.org/A5052797306,2023,1,34,1,51
https://openalex.org/A5052833261,2012,17,354,17,355
https://openalex.org/A5052833261,2013,11,353,11,353
https://openalex.org/A5052833261,2014,18,499,18,499
https://openalex.org/A5052833261,2015,18,391,18,391
https://openalex.org/A5052833261,2016,16,356,16,357
https://openalex.org/A5052833261,2017,9,466,9,466
https://openalex.org/A5052833261,2018,11,467,11,467
https://openalex.org/A5052833261,2019,13,698,13,699
https://openalex.org/A5052833261,2020,13,890,13,890
https://openalex.org/A5052833261,2021,12,847,12,847
https://openalex.org/A5052833261,2022,15,634,15,634
https://openalex.org/A5052833261,2023,15,646,15,646
https://openalex.org/A5052842332,2012,51,3087,52,3227
https://openalex.org/A5052842332,2013,106,3709,110,3910
https://openalex.org/A5052842332,2014,58,3922,58,4138
https://openalex.org/A5052842332,2015,81,4138,83,4365
https://openalex.org/A5052842332,2016,67,4245,68,4443
https://openalex.org/A5052842332,2017,68,4359,68,4569
https://openalex.org/A5052842332,2018,29,4116,29,4282
https://openalex.org/A5052842332,2019,35,4606,35,4823
https://openalex.org/A5052842332,2020,41,4667,41,5077
https://openalex.org/A5052842332,2021,41,5561,42,6282
https://openalex.org/A5052842332,2022,34,5406,35,6296
https://openalex.org/A5052842332,2023,36,4602,36,5245
https://openalex.org/A5052859570,2012,4,72,4,84
https://openalex.org/A5052859570,2013,4,77,4,91
https://openalex.org/A5052859570,2014,6,55,6,68
https://openalex.org/A5052859570,2015,8,103,8,128
https://openalex.org/A5052859570,2016,14,70,17,86
https://openalex.org/A5052859570,2017,4,54,14,68
https://openalex.org/A5052859570,2018,9,78,20,94
https://openalex.org/A5052859570,2019,6,107,10,151
https://openalex.org/A5052859570,2020,8,69,8,91
https://openalex.org/A5052859570,2021,8,114,8,139
https://openalex.org/A5052859570,2022,6,123,6,144
https://openalex.org/A5052859570,2023,7,121,7,142
https://openalex.org/A5052948949,2012,1,38,1,46
https://openalex.org/A5052948949,2013,3,31,4,41
https://openalex.org/A5052948949,2014,1,34,1,50
https://openalex.org/A5052948949,2015,2,44,2,68
https://openalex.org/A5052948949,2016,2,37,2,56
https://openalex.org/A5052948949,2017,1,28,1,44
https://openalex.org/A5052948949,2019,1,39,1,61
https://openalex.org/A5053011724,2012,85,9466,92,12063
https://openalex.org/A5053011724,2013,62,11309,65,17077
https://openalex.org/A5053011724,2014,70,12752,74,20138
https://openalex.org/A5053011724,2015,70,14100,70,21361
https://openalex.org/A5053011724,2016,86,14246,92,22031
https://openalex.org/A5053011724,2017,128,13222,129,21370
https://openalex.org/A5053011724,2018,156,13226,157,18421
https://openalex.org/A5053011724,2019,139,14237,138,18555
https://openalex.org/A5053011724,2020,152,16260,152,19735
https://openalex.org/A5053011724,2021,142,18893,144,22812
https://openalex.org/A5053011724,2022,140,19344,139,23273
https://openalex.org/A5053011724,2023,122,18539,122,22458
https://openalex.org/A5053065603,2012,21,115,21,131
https://openalex.org/A5053065603,2013,23,115,23,134
https://openalex.org/A5053065603,2014,17,143,17,158
https://openalex.org/A5053065603,2015,23,136,23,156
https://openalex.org/A5053065603,2016,18,155,18,180
https://openalex.org/A5053065603,2017,45,219,45,270
https://openalex.org/A5053065603,2018,29,240,29,303
https://openalex.org/A5053065603,2019,23,252,24,308
https://openalex.org/A5053065603,2020,16,250,16,290
https://openalex.org/A5053065603,2021,22,283,22,326
https://openalex.org/A5053065603,2022,11,312,11,353
https://openalex.org/A5053065603,2023,10,264,10,299
https://openalex.org/A5053071529,2012,14,279,16,352
https://openalex.org/A5053071529,2013,19,385,19,535
https://openalex.org/A5053071529,2014,30,483,31,705
https://openalex.org/A5053071529,2015,31,494,31,728
https://openalex.org/A5053071529,2016,45,616,45,1026
https://openalex.org/A5053071529,2017,39,679,39,1051
https://openalex.org/A5053071529,2018,44,911,44,1372
https://openalex.org/A5053071529,2019,53,1182,53,1738
https://openalex.org/A5053071529,2020,32,1430,33,2214
https://openalex.org/A5053071529,2021,45,1768,45,2815
https://openalex.org/A5053071529,2022,42,1929,45,3148
https://openalex.org/A5053071529,2023,34,2023,34,3368
https://openalex.org/A5053088726,2013,2,19,2,37
https://openalex.org/A5053088726,2014,4,10,5,19
https://openalex.org/A5053088726,2015,2,8,2,15
https://openalex.org/A5053088726,2016,1,11,1,19
https://openalex.org/A5053088726,2018,4,4,4,7
https://openalex.org/A5053088726,2019,1,10,1,15
https://openalex.org/A5053088726,2020,3,7,3,13
https://openalex.org/A5053088726,2021,2,18,2,34
https://openalex.org/A5053088726,2022,7,60,7,115
https://openalex.org/A5053088726,2023,9,118,9,217
https://openalex.org/A5053222941,2012,2,8,2,8
https://openalex.org/A5053222941,2013,1,8,1,8
https://openalex.org/A5053222941,2014,2,5,2,5
https://openalex.org/A5053222941,2015,3,5,3,5
https://openalex.org/A5053222941,2016,2,3,2,4
https://openalex.org/A5053222941,2018,1,17,1,17
https://openalex.org/A5053222941,2019,6,28,7,28
https://openalex.org/A5053222941,2020,2,42,2,42
https://openalex.org/A5053222941,2022,1,63,1,63
https://openalex.org/A5053222941,2023,1,34,1,34
https://openalex.org/A5053239544,2018,1,3,1,3
https://openalex.org/A5053266483,2012,25,392,25,516
https://openalex.org/A5053266483,2013,20,454,20,654
https://openalex.org/A5053266483,2014,24,510,24,775
https://openalex.org/A5053266483,2015,25,536,25,834
https://openalex.org/A5053266483,2016,25,614,25,988
https://openalex.org/A5053266483,2017,25,694,25,1180
https://openalex.org/A5053266483,2018,24,739,24,1282
https://openalex.org/A5053266483,2019,25,749,25,1282
https://openalex.org/A5053266483,2020,23,828,23,1442
https://openalex.org/A5053266483,2021,13,934,13,1605
https://openalex.org/A5053266483,2022,18,960,18,1611
https://openalex.org/A5053266483,2023,12,964,12,1654
https://openalex.org/A5053359378,2012,12,144,12,160
https://openalex.org/A5053359378,2013,12,188,12,198
https://openalex.org/A5053359378,2014,3,198,3,211
https://openalex.org/A5053359378,2015,11,289,11,311
https://openalex.org/A5053359378,2016,6,294,6,326
https://openalex.org/A5053359378,2017,6,270,6,308
https://openalex.org/A5053359378,2018,3,314,3,354
https://openalex.org/A5053359378,2019,3,372,3,425
https://openalex.org/A5053359378,2020,4,430,4,486
https://openalex.org/A5053359378,2021,3,503,3,557
https://openalex.org/A5053359378,2022,2,444,2,484
https://openalex.org/A5053378507,2012,17,177,17,252
https://openalex.org/A5053378507,2013,16,323,17,413
https://openalex.org/A5053378507,2014,10,433,10,598
https://openalex.org/A5053378507,2015,9,455,9,608
https://openalex.org/A5053378507,2016,15,568,15,780
https://openalex.org/A5053378507,2017,19,611,19,835
https://openalex.org/A5053378507,2018,10,704,11,983
https://openalex.org/A5053378507,2019,9,861,9,1208
https://openalex.org/A5053378507,2020,19,1099,19,1510
https://openalex.org/A5053378507,2021,15,1358,15,1822
https://openalex.org/A5053378507,2022,3,1391,3,1799
https://openalex.org/A5053378507,2023,9,1511,9,1882
https://openalex.org/A5053437341,2012,11,41,11,41
https://openalex.org/A5053437341,2013,6,35,6,36
https://openalex.org/A5053437341,2014,6,55,6,55
https://openalex.org/A5053437341,2015,13,41,13,41
https://openalex.org/A5053437341,2016,11,64,12,70
https://openalex.org/A5053437341,2017,13,54,13,62
https://openalex.org/A5053437341,2018,18,100,18,108
https://openalex.org/A5053437341,2019,15,257,15,279
https://openalex.org/A5053437341,2020,17,543,17,551
https://openalex.org/A5053437341,2021,18,638,18,672
https://openalex.org/A5053437341,2022,9,782,9,816
https://openalex.org/A5053437341,2023,12,874,12,888
https://openalex.org/A5053526202,2014,4,1,4,1
https://openalex.org/A5053526202,2017,1,1,1,1
https://openalex.org/A5053526202,2019,1,5,1,5
https://openalex.org/A5053553198,2012,6,127,8,201
https://openalex.org/A5053553198,2013,6,194,6,314
https://openalex.org/A5053553198,2014,11,180,11,282
https://openalex.org/A5053553198,2015,8,182,8,311
https://openalex.org/A5053553198,2016,7,138,7,252
https://openalex.org/A5053553198,2017,4,147,4,259
https://openalex.org/A5053553198,2018,11,189,11,315
https://openalex.org/A5053553198,2019,2,152,2,242
https://openalex.org/A5053553198,2020,3,167,3,302
https://openalex.org/A5053553198,2021,15,194,15,349
https://openalex.org/A5053553198,2022,17,249,17,389
https://openalex.org/A5053553198,2023,6,223,6,402
https://openalex.org/A5053595985,2013,2,2,2,2
https://openalex.org/A5053595985,2015,1,3,1,3
https://openalex.org/A5053595985,2016,9,5,10,5
https://openalex.org/A5053595985,2017,3,3,4,3
https://openalex.org/A5053595985,2018,1,5,1,5
https://openalex.org/A5053595985,2019,1,6,1,7
https://openalex.org/A5053599687,2012,5,176,5,275
https://openalex.org/A5053599687,2013,2,180,3,294
https://openalex.org/A5053599687,2014,3,195,3,280
https://openalex.org/A5053599687,2015,9,216,10,320
https://openalex.org/A5053599687,2016,4,204,4,278
https://openalex.org/A5053599687,2017,3,250,3,328
https://openalex.org/A5053599687,2018,6,173,6,241
https://openalex.org/A5053599687,2019,4,247,4,339
https://openalex.org/A5053599687,2020,6,272,6,385
https://openalex.org/A5053599687,2021,1,242,1,380
https://openalex.org/A5053599687,2022,5,227,5,315
https://openalex.org/A5053599687,2023,1,238,1,345
https://openalex.org/A5053603496,2012,41,2641,41,3868
https://openalex.org/A5053603496,2013,47,3154,48,4659
https://openalex.org/A5053603496,2014,54,3335,54,4929
https://openalex.org/A5053603496,2015,37,3457,37,5032
https://openalex.org/A5053603496,2016,44,3601,44,5281
https://openalex.org/A5053603496,2017,44,3635,44,5353
https://openalex.org/A5053603496,2018,42,4067,42,5928
https://openalex.org/A5053603496,2019,28,4131,28,6016
https://openalex.org/A5053603496,2020,34,4752,35,7134
https://openalex.org/A5053603496,2021,70,5356,70,8073
https://openalex.org/A5053603496,2022,42,4820,42,7282
https://openalex.org/A5053603496,2023,35,4584,35,6835
https://openalex.org/A5053712171,2012,11,537,11,635
https://openalex.org/A5053712171,2013,17,505,17,616
https://openalex.org/A5053712171,2014,9,569,9,715
https://openalex.org/A5053712171,2015,11,592,11,731
https://openalex.org/A5053712171,2016,15,690,15,859
https://openalex.org/A5053712171,2017,13,684,13,840
https://openalex.org/A5053712171,2018,12,742,12,902
https://openalex.org/A5053712171,2019,15,866,15,1044
https://openalex.org/A5053712171,2020,8,1341,8,1520
https://openalex.org/A5053712171,2021,10,1640,10,1848
https://openalex.org/A5053712171,2022,9,1339,9,1489
https://openalex.org/A5053712171,2023,2,1244,2,1396
https://openalex.org/A5053735765,2012,5,43,7,43
https://openalex.org/A5053735765,2013,6,41,6,41
https://openalex.org/A5053735765,2014,2,51,2,51
https://openalex.org/A5053735765,2015,4,57,4,57
https://openalex.org/A5053735765,2016,4,51,4,51
https://openalex.org/A5053735765,2017,7,57,7,57
https://openalex.org/A5053735765,2018,2,82,2,82
https://openalex.org/A5053735765,2019,7,50,7,50
https://openalex.org/A5053735765,2020,9,174,9,252
https://openalex.org/A5053735765,2021,4,97,4,97
https://openalex.org/A5053735765,2022,7,68,7,76
https://openalex.org/A5053735765,2023,3,57,3,57
https://openalex.org/A5053808271,2012,2,388,2,550
https://openalex.org/A5053808271,2013,4,385,5,568
https://openalex.org/A5053808271,2014,3,342,3,504
https://openalex.org/A5053808271,2015,10,464,10,714
https://openalex.org/A5053808271,2016,7,540,7,808
https://openalex.org/A5053808271,2017,5,655,5,944
https://openalex.org/A5053808271,2018,10,700,10,1019
https://openalex.org/A5053808271,2019,12,863,12,1306
https://openalex.org/A5053808271,2020,8,1299,8,2025
https://openalex.org/A5053808271,2021,12,1462,12,2337
https://openalex.org/A5053808271,2022,10,1575,10,2662
https://openalex.org/A5053808271,2023,54,1691,54,3198
https://openalex.org/A5053813906,2012,4,163,4,202
https://openalex.org/A5053813906,2013,2,197,2,245
