id,works_count,cited_by_count
https://openalex.org/A5069461966,162,3233
https://openalex.org/A5088996741,162,3251
https://openalex.org/A5018993075,149,5307
https://openalex.org/A5017208135,139,5847
https://openalex.org/A5075677619,134,2013
https://openalex.org/A5011577857,122,4746
https://openalex.org/A5089053283,122,2264
https://openalex.org/A5060308621,119,3571
https://openalex.org/A5042484381,112,3171
https://openalex.org/A5026484383,105,1578
https://openalex.org/A5003800965,92,1924
https://openalex.org/A5040136432,88,141
https://openalex.org/A5079039928,85,693
https://openalex.org/A5017660150,82,1778
https://openalex.org/A5002591284,79,350
https://openalex.org/A5074901371,67,1902
https://openalex.org/A5046292229,62,753
https://openalex.org/A5083058857,62,73
https://openalex.org/A5041194717,49,1400
https://openalex.org/A5006593547,47,1599
https://openalex.org/A5054761193,38,1260
https://openalex.org/A5087782011,38,1022
https://openalex.org/A5049521899,36,1480
https://openalex.org/A5072301907,33,331
https://openalex.org/A5076946515,32,475
https://openalex.org/A5048346277,29,518
https://openalex.org/A5056906685,29,1184
https://openalex.org/A5083842870,24,69
https://openalex.org/A5059874125,19,187
https://openalex.org/A5065183248,12,292
https://openalex.org/A5050817845,7,54
https://openalex.org/A5085029825,4,6
https://openalex.org/A5006619393,3,0
https://openalex.org/A5034226210,2,9
https://openalex.org/A5088498707,453,7664
https://openalex.org/A5007494022,388,12549
https://openalex.org/A5031796024,356,3020
https://openalex.org/A5014287588,347,13064
https://openalex.org/A5044233311,312,2777
https://openalex.org/A5051370657,296,3840
https://openalex.org/A5017067819,278,3892
https://openalex.org/A5040198259,251,12323
https://openalex.org/A5062835907,245,3071
https://openalex.org/A5073181405,227,2020
https://openalex.org/A5013241549,182,15787
https://openalex.org/A5022557217,170,10021
https://openalex.org/A5061290782,160,1722
https://openalex.org/A5045620625,156,1537
https://openalex.org/A5015253529,150,4976
https://openalex.org/A5057109503,145,6639
https://openalex.org/A5050115215,144,4887
https://openalex.org/A5065900337,141,106
https://openalex.org/A5067831001,141,1299
https://openalex.org/A5049576836,137,1746
https://openalex.org/A5006180747,132,3739
https://openalex.org/A5048915746,132,1308
https://openalex.org/A5061034689,122,2316
https://openalex.org/A5059225063,117,937
https://openalex.org/A5034209584,112,5325
https://openalex.org/A5016354059,109,1108
https://openalex.org/A5021209074,106,986
https://openalex.org/A5035477280,105,560
https://openalex.org/A5022674697,94,1462
https://openalex.org/A5055389869,93,2857
https://openalex.org/A5026576744,92,989
https://openalex.org/A5029642235,89,444
https://openalex.org/A5067121110,84,514
https://openalex.org/A5058533069,81,329
https://openalex.org/A5029780254,65,230
https://openalex.org/A5083097091,63,452
https://openalex.org/A5058831256,61,468
https://openalex.org/A5089621569,58,484
https://openalex.org/A5072131032,56,2073
https://openalex.org/A5050693693,53,722
https://openalex.org/A5074095425,51,475
https://openalex.org/A5064416582,46,756
https://openalex.org/A5040198511,42,110
https://openalex.org/A5022791822,40,463
https://openalex.org/A5046497282,33,0
https://openalex.org/A5021618866,31,489
https://openalex.org/A5007691113,27,49
https://openalex.org/A5091767715,25,91
https://openalex.org/A5022645708,21,150
https://openalex.org/A5051748702,1,1
https://openalex.org/A5072571980,950,18683
https://openalex.org/A5003445744,545,10399
https://openalex.org/A5040981713,539,26678
https://openalex.org/A5040514228,515,27574
https://openalex.org/A5071349296,451,16551
https://openalex.org/A5069227312,450,29441
https://openalex.org/A5067855949,373,6016
https://openalex.org/A5089033425,367,27903
https://openalex.org/A5008148334,359,8298
https://openalex.org/A5082546186,313,16029
https://openalex.org/A5068403840,298,3693
https://openalex.org/A5069121071,272,8504
https://openalex.org/A5058318761,265,5125
https://openalex.org/A5032945266,260,12052
https://openalex.org/A5043510611,229,2514
https://openalex.org/A5024020295,223,7363
https://openalex.org/A5004361068,220,10465
https://openalex.org/A5081704436,210,9915
https://openalex.org/A5020446643,209,1695
https://openalex.org/A5034277829,204,5644
https://openalex.org/A5066686497,204,13527
https://openalex.org/A5004279418,196,7874
https://openalex.org/A5047642459,194,5158
https://openalex.org/A5066343815,194,7061
https://openalex.org/A5076684481,173,625
https://openalex.org/A5045728955,170,1750
https://openalex.org/A5014542175,159,8220
https://openalex.org/A5051444944,158,12936
https://openalex.org/A5087624388,153,1218
https://openalex.org/A5040007262,148,6302
https://openalex.org/A5061618118,144,3266
https://openalex.org/A5004878195,143,4897
https://openalex.org/A5084046597,143,1779
https://openalex.org/A5014520945,138,1243
https://openalex.org/A5080589399,132,982
https://openalex.org/A5011958104,113,3675
https://openalex.org/A5013984637,113,1122
https://openalex.org/A5039382471,112,1626
https://openalex.org/A5025826954,110,7748
https://openalex.org/A5026864999,103,281
https://openalex.org/A5052224247,103,2473
https://openalex.org/A5056609831,81,128
https://openalex.org/A5010482598,73,2347
https://openalex.org/A5055247870,68,2938
https://openalex.org/A5004055115,61,1116
https://openalex.org/A5020785459,61,724
https://openalex.org/A5055891132,47,691
https://openalex.org/A5059630451,38,156
https://openalex.org/A5081143964,18,10
https://openalex.org/A5041413357,6,118
https://openalex.org/A5074174053,712,13745
https://openalex.org/A5038435823,569,18050
https://openalex.org/A5035034281,530,27461
https://openalex.org/A5061447676,512,8796
https://openalex.org/A5026527299,471,33127
https://openalex.org/A5024669037,383,15137
https://openalex.org/A5059359618,378,7318
https://openalex.org/A5007165972,333,11113
https://openalex.org/A5046569845,323,11910
https://openalex.org/A5011004013,317,16612
https://openalex.org/A5047229074,317,4887
https://openalex.org/A5027956957,307,9272
https://openalex.org/A5049624750,279,5185
https://openalex.org/A5025615311,274,11427
https://openalex.org/A5089998437,272,5098
https://openalex.org/A5048910956,267,6115
https://openalex.org/A5006902127,253,6401
https://openalex.org/A5022158724,237,12719
https://openalex.org/A5045462913,237,11795
https://openalex.org/A5033686591,228,25577
https://openalex.org/A5034423375,217,11591
https://openalex.org/A5023800338,210,2214
https://openalex.org/A5079698878,195,4447
https://openalex.org/A5070958079,184,10180
https://openalex.org/A5075698724,178,2377
https://openalex.org/A5011835555,173,3301
https://openalex.org/A5025990173,172,2998
https://openalex.org/A5009479422,167,299
https://openalex.org/A5087195576,165,1001
https://openalex.org/A5079711680,164,11176
https://openalex.org/A5039808951,155,2428
https://openalex.org/A5084226578,141,7108
https://openalex.org/A5002439942,136,3993
https://openalex.org/A5073289464,122,2379
https://openalex.org/A5086179614,119,1507
https://openalex.org/A5008056638,117,511
https://openalex.org/A5028754896,115,6092
https://openalex.org/A5048313721,110,14
https://openalex.org/A5080314023,103,3166
https://openalex.org/A5074917339,79,1421
https://openalex.org/A5078704386,76,76
https://openalex.org/A5061161310,57,1831
https://openalex.org/A5089992740,50,1111
https://openalex.org/A5054762903,31,1361
https://openalex.org/A5006360806,18,1160
https://openalex.org/A5056472555,17,181
https://openalex.org/A5079391859,15,199
https://openalex.org/A5014674863,3,0
https://openalex.org/A5030972542,2,16
https://openalex.org/A5066985633,1634,80376
https://openalex.org/A5039782389,878,33116
https://openalex.org/A5053142611,552,29716
https://openalex.org/A5077890772,415,13215
https://openalex.org/A5002721232,373,11233
https://openalex.org/A5074090145,368,26770
https://openalex.org/A5089595715,339,13141
https://openalex.org/A5002327084,323,15172
https://openalex.org/A5057467882,281,9890
https://openalex.org/A5047300830,277,6355
https://openalex.org/A5006953234,262,6813
https://openalex.org/A5085926907,217,4004
https://openalex.org/A5059104743,213,13162
https://openalex.org/A5049934672,207,9124
https://openalex.org/A5013460956,195,4582
https://openalex.org/A5051533184,192,4433
https://openalex.org/A5077047895,188,1630
https://openalex.org/A5087131640,188,3737
https://openalex.org/A5011970588,177,2593
https://openalex.org/A5060979100,165,2411
https://openalex.org/A5036974074,158,11946
https://openalex.org/A5012996455,152,4835
https://openalex.org/A5004765738,146,2005
https://openalex.org/A5034625250,130,4537
https://openalex.org/A5051656778,129,3874
https://openalex.org/A5026409919,127,4675
https://openalex.org/A5037841193,119,1720
https://openalex.org/A5052327639,119,6658
https://openalex.org/A5071572794,117,0
https://openalex.org/A5041318525,106,1059
https://openalex.org/A5089636379,104,904
https://openalex.org/A5006757604,100,806
https://openalex.org/A5029563634,99,3010
https://openalex.org/A5083218466,86,2493
https://openalex.org/A5000290698,79,2724
https://openalex.org/A5040658457,78,338
https://openalex.org/A5034823662,75,1317
https://openalex.org/A5025127991,70,182
https://openalex.org/A5024042175,46,460
https://openalex.org/A5086542088,33,0
https://openalex.org/A5003109173,1,0
https://openalex.org/A5004095503,1,0
https://openalex.org/A5014089247,1,0
https://openalex.org/A5019728817,1,0
https://openalex.org/A5032342288,1,0
https://openalex.org/A5041707339,1,0
https://openalex.org/A5064168774,1,0
https://openalex.org/A5069758924,1,0
https://openalex.org/A5078588821,1,0
https://openalex.org/A5080765271,1,0
https://openalex.org/A5030440969,1629,49489
https://openalex.org/A5030849080,728,19006
https://openalex.org/A5027158250,623,26956
https://openalex.org/A5077283308,432,9889
https://openalex.org/A5030125329,411,15657
https://openalex.org/A5084364688,405,12029
https://openalex.org/A5011860225,402,12754
https://openalex.org/A5079802068,378,9311
https://openalex.org/A5052368642,375,33542
https://openalex.org/A5056738351,308,10260
https://openalex.org/A5044589453,306,8070
https://openalex.org/A5090103426,301,7606
https://openalex.org/A5013574301,293,6406
https://openalex.org/A5077381667,293,7759
https://openalex.org/A5047589722,268,13940
https://openalex.org/A5040634625,258,17244
https://openalex.org/A5016480998,246,17421
https://openalex.org/A5045181048,242,1737
https://openalex.org/A5077237173,238,4678
https://openalex.org/A5042573380,215,4016
https://openalex.org/A5047855050,199,6589
https://openalex.org/A5001362011,194,1480
https://openalex.org/A5011494200,193,6551
https://openalex.org/A5016611690,180,9966
https://openalex.org/A5024304302,180,9707
https://openalex.org/A5026228519,175,1959
https://openalex.org/A5060579853,166,1837
https://openalex.org/A5064245613,163,3858
https://openalex.org/A5073803993,161,2162
https://openalex.org/A5083717277,139,438
https://openalex.org/A5077215013,135,11441
https://openalex.org/A5065226442,109,4261
https://openalex.org/A5004907589,102,666
https://openalex.org/A5008705932,102,1325
https://openalex.org/A5044949690,86,481
https://openalex.org/A5038112060,81,1274
https://openalex.org/A5022333546,77,1548
https://openalex.org/A5058650247,77,5856
https://openalex.org/A5018144564,75,17
https://openalex.org/A5064866779,73,2292
https://openalex.org/A5003916010,72,1504
https://openalex.org/A5078368853,70,837
https://openalex.org/A5034630575,53,520
https://openalex.org/A5003828219,43,397
https://openalex.org/A5086810045,40,1146
https://openalex.org/A5068150384,38,87
https://openalex.org/A5031905446,31,173
https://openalex.org/A5003009578,3,0
https://openalex.org/A5004090238,3,65
https://openalex.org/A5069206253,1,6
https://openalex.org/A5026782847,757,11519
https://openalex.org/A5010170972,668,16376
https://openalex.org/A5084753587,640,19655
https://openalex.org/A5087214327,572,15503
https://openalex.org/A5063945256,464,9225
https://openalex.org/A5073387432,436,303
https://openalex.org/A5073108827,423,8324
https://openalex.org/A5091610751,378,11262
https://openalex.org/A5075604032,305,21035
https://openalex.org/A5017680598,296,14591
https://openalex.org/A5031926871,272,12163
https://openalex.org/A5003929307,253,5705
https://openalex.org/A5026470652,246,5257
https://openalex.org/A5070347177,209,3441
https://openalex.org/A5023770552,189,3528
https://openalex.org/A5001894450,186,11597
https://openalex.org/A5011707378,179,5816
https://openalex.org/A5002606526,177,7727
https://openalex.org/A5007591459,170,13309
https://openalex.org/A5063136513,158,3711
https://openalex.org/A5006493604,150,7234
https://openalex.org/A5071452360,144,7435
https://openalex.org/A5076762661,143,218
https://openalex.org/A5065534941,140,1777
https://openalex.org/A5045262040,134,3499
https://openalex.org/A5022173195,131,235
https://openalex.org/A5090169775,130,2275
https://openalex.org/A5021118986,116,985
https://openalex.org/A5043119610,108,1581
https://openalex.org/A5063223057,102,1853
https://openalex.org/A5003876221,98,930
https://openalex.org/A5013792252,96,838
https://openalex.org/A5045933355,96,1794
https://openalex.org/A5024184792,90,309
https://openalex.org/A5012181038,88,379
https://openalex.org/A5084030934,87,5318
https://openalex.org/A5050071410,82,468
https://openalex.org/A5043664625,81,3680
https://openalex.org/A5057423202,66,1328
https://openalex.org/A5089926138,66,2513
https://openalex.org/A5024452497,59,927
https://openalex.org/A5077723683,59,2978
https://openalex.org/A5059113934,58,277
https://openalex.org/A5019197435,46,2061
https://openalex.org/A5067059646,44,435
https://openalex.org/A5054044590,39,92
https://openalex.org/A5052049490,32,2
https://openalex.org/A5085387676,19,83
https://openalex.org/A5040262820,9,5
https://openalex.org/A5017791842,1,0
https://openalex.org/A5006708192,537,7830
https://openalex.org/A5026941307,352,5516
https://openalex.org/A5064509705,333,15287
https://openalex.org/A5014529631,302,14495
https://openalex.org/A5030743298,289,8197
https://openalex.org/A5021510402,282,13284
https://openalex.org/A5080243385,273,7919
https://openalex.org/A5080020086,270,12109
https://openalex.org/A5004527761,266,7274
https://openalex.org/A5008777393,252,13717
https://openalex.org/A5071538921,244,7220
https://openalex.org/A5057690689,227,13577
https://openalex.org/A5032557742,224,10665
https://openalex.org/A5051217327,211,1944
https://openalex.org/A5042964493,205,6415
https://openalex.org/A5012911955,203,3528
https://openalex.org/A5061620145,178,8146
https://openalex.org/A5088795225,174,3804
https://openalex.org/A5066440332,173,1818
https://openalex.org/A5036462844,167,6955
https://openalex.org/A5069683873,158,1051
https://openalex.org/A5027457367,149,2293
https://openalex.org/A5038031436,139,9557
https://openalex.org/A5027476593,113,1532
https://openalex.org/A5073988690,108,1884
https://openalex.org/A5008575413,98,667
https://openalex.org/A5078081951,89,3863
https://openalex.org/A5016413497,80,1125
https://openalex.org/A5033881635,76,2936
https://openalex.org/A5025107072,75,2899
https://openalex.org/A5015450129,73,1307
https://openalex.org/A5080020012,66,3090
https://openalex.org/A5071622759,60,789
https://openalex.org/A5040726898,44,1455
https://openalex.org/A5022036730,36,254
https://openalex.org/A5073570057,36,913
https://openalex.org/A5027234927,34,150
https://openalex.org/A5028743792,32,27
https://openalex.org/A5007202367,29,191
https://openalex.org/A5086353989,22,133
https://openalex.org/A5062098766,19,2
https://openalex.org/A5055381866,9,90
https://openalex.org/A5014439128,6,22
https://openalex.org/A5065248902,6,60
https://openalex.org/A5040075217,5,0
https://openalex.org/A5051788015,5,96
https://openalex.org/A5010545067,1,1
https://openalex.org/A5017047928,1,12
https://openalex.org/A5034456753,1,0
https://openalex.org/A5012921360,920,40678
https://openalex.org/A5041610986,607,35183
https://openalex.org/A5044048234,548,41167
https://openalex.org/A5033250803,513,20455
https://openalex.org/A5021403340,440,9576
https://openalex.org/A5091740728,362,15478
https://openalex.org/A5033839169,343,1619
https://openalex.org/A5082560822,319,23883
https://openalex.org/A5088404253,308,40999
https://openalex.org/A5080154294,300,3294
https://openalex.org/A5029707613,291,17227
https://openalex.org/A5046941001,284,4181
https://openalex.org/A5073980747,245,8786
https://openalex.org/A5085542421,245,1887
https://openalex.org/A5010222570,236,7980
https://openalex.org/A5024509184,230,5438
https://openalex.org/A5060145801,215,4226
https://openalex.org/A5042843637,206,15452
https://openalex.org/A5058571219,206,3559
https://openalex.org/A5056877021,205,7479
https://openalex.org/A5029578678,185,6258
https://openalex.org/A5025952095,183,3484
https://openalex.org/A5044328561,171,4164
https://openalex.org/A5025197980,170,3889
https://openalex.org/A5041782447,170,2898
https://openalex.org/A5047012539,157,925
https://openalex.org/A5067050589,138,4195
https://openalex.org/A5076916676,138,4951
https://openalex.org/A5028622277,134,241
https://openalex.org/A5069866912,134,1558
https://openalex.org/A5066186118,127,2779
https://openalex.org/A5048873598,123,6871
https://openalex.org/A5031269365,113,955
https://openalex.org/A5034700269,111,3922
https://openalex.org/A5085876239,98,3143
https://openalex.org/A5040434398,97,2578
https://openalex.org/A5002678933,89,3761
https://openalex.org/A5000463368,87,984
https://openalex.org/A5030040673,81,219
https://openalex.org/A5040703222,71,1774
https://openalex.org/A5019111954,51,2354
https://openalex.org/A5070799652,48,7
https://openalex.org/A5085861896,27,139
https://openalex.org/A5010671319,6,2
https://openalex.org/A5036337858,5,40
https://openalex.org/A5018132134,2,0
https://openalex.org/A5027779677,1,0
https://openalex.org/A5052394127,1,0
https://openalex.org/A5067359487,1,0
https://openalex.org/A5025445136,718,27628
https://openalex.org/A5058521952,710,8674
https://openalex.org/A5015665688,590,17425
https://openalex.org/A5057058267,438,34946
https://openalex.org/A5052356379,413,3545
https://openalex.org/A5065720406,358,10567
https://openalex.org/A5001139108,348,16170
https://openalex.org/A5016039203,317,4783
https://openalex.org/A5073346894,301,15531
https://openalex.org/A5085640740,279,7212
https://openalex.org/A5048446979,272,20821
https://openalex.org/A5055964450,269,11809
https://openalex.org/A5036866790,266,6072
https://openalex.org/A5037833302,251,7641
https://openalex.org/A5091240947,250,6959
https://openalex.org/A5091859787,230,7529
https://openalex.org/A5076230799,228,5435
https://openalex.org/A5028087975,211,12841
https://openalex.org/A5065527106,197,1266
https://openalex.org/A5090369938,197,6795
https://openalex.org/A5088590587,177,3476
https://openalex.org/A5063318978,171,1473
https://openalex.org/A5078252561,166,4043
https://openalex.org/A5010802680,159,347
https://openalex.org/A5008509307,158,4538
https://openalex.org/A5036111797,157,91
https://openalex.org/A5037758723,153,3096
https://openalex.org/A5070219629,148,3926
https://openalex.org/A5030390935,135,2468
https://openalex.org/A5042193718,135,651
https://openalex.org/A5019956145,131,1911
https://openalex.org/A5087223651,131,6870
https://openalex.org/A5072363887,128,2252
https://openalex.org/A5032180758,125,4663
https://openalex.org/A5061015750,118,308
https://openalex.org/A5047655780,113,9577
https://openalex.org/A5026351674,110,2510
https://openalex.org/A5066968633,106,4646
https://openalex.org/A5085424702,98,2041
https://openalex.org/A5043044153,93,3717
https://openalex.org/A5043797050,84,9825
https://openalex.org/A5009413618,81,7798
https://openalex.org/A5052357151,77,562
https://openalex.org/A5066409136,73,849
https://openalex.org/A5090080185,48,152
https://openalex.org/A5003075197,39,537
https://openalex.org/A5037781959,20,2917
https://openalex.org/A5073783995,12,257
https://openalex.org/A5025804447,10,105
https://openalex.org/A5066443676,9,3
https://openalex.org/A5057838929,2203,61605
https://openalex.org/A5017505906,1344,12132
https://openalex.org/A5027110615,794,11894
https://openalex.org/A5059183048,575,21482
https://openalex.org/A5085988954,512,11339
https://openalex.org/A5058423562,510,14600
https://openalex.org/A5041376320,501,15052
https://openalex.org/A5058357018,402,251649
https://openalex.org/A5026339163,394,6762
https://openalex.org/A5067172217,394,10932
https://openalex.org/A5065078172,386,13565
https://openalex.org/A5044217809,314,2645
https://openalex.org/A5075426025,290,3832
https://openalex.org/A5010652400,275,5592
https://openalex.org/A5006463181,270,233
https://openalex.org/A5059779561,265,7874
https://openalex.org/A5028860020,264,7294
https://openalex.org/A5048885459,264,4456
https://openalex.org/A5003218773,231,4414
https://openalex.org/A5052922052,230,7162
https://openalex.org/A5066471533,225,4442
https://openalex.org/A5022437377,217,4501
https://openalex.org/A5088630599,201,2229
https://openalex.org/A5002469054,199,7491
https://openalex.org/A5053260375,196,1112
https://openalex.org/A5082771064,191,4663
https://openalex.org/A5041622156,158,7574
https://openalex.org/A5019063797,157,3394
https://openalex.org/A5012223917,156,552
https://openalex.org/A5061338649,156,6831
https://openalex.org/A5057864298,155,10360
https://openalex.org/A5042061361,144,5161
https://openalex.org/A5019286131,136,961
https://openalex.org/A5019938752,126,42057
https://openalex.org/A5027623421,118,2263
https://openalex.org/A5058940849,114,693
https://openalex.org/A5009988687,105,6930
https://openalex.org/A5064952550,101,364
https://openalex.org/A5066336942,76,689
https://openalex.org/A5034831068,47,1748
https://openalex.org/A5076335931,38,932
https://openalex.org/A5042202044,34,114
https://openalex.org/A5010416968,32,2052
https://openalex.org/A5010344221,25,32
https://openalex.org/A5032670670,25,179
https://openalex.org/A5061088929,17,83
https://openalex.org/A5043298598,15,1
https://openalex.org/A5058718355,9,8
https://openalex.org/A5044093833,1,8
https://openalex.org/A5027640245,790,65371
https://openalex.org/A5039275887,789,34727
https://openalex.org/A5087477162,714,21074
https://openalex.org/A5037700111,641,16481
https://openalex.org/A5056740547,432,6996
https://openalex.org/A5044910731,358,7117
https://openalex.org/A5032541182,337,9150
https://openalex.org/A5074024108,333,3266
https://openalex.org/A5057798904,324,9233
https://openalex.org/A5050817448,319,22759
https://openalex.org/A5010614061,292,5524
https://openalex.org/A5009570883,259,8583
https://openalex.org/A5016673935,229,8606
https://openalex.org/A5082843252,220,16359
https://openalex.org/A5049602140,198,2249
https://openalex.org/A5061769997,193,1715
https://openalex.org/A5033482451,191,2349
https://openalex.org/A5030320465,188,15223
https://openalex.org/A5064975531,187,3431
https://openalex.org/A5006380031,183,1430
https://openalex.org/A5039324414,179,6599
https://openalex.org/A5086746900,173,2906
https://openalex.org/A5005954869,166,6613
https://openalex.org/A5067851020,166,4862
https://openalex.org/A5013598056,161,2239
https://openalex.org/A5062416501,151,1725
https://openalex.org/A5012214857,144,4506
https://openalex.org/A5054262903,141,149
https://openalex.org/A5001082204,136,1674
https://openalex.org/A5036961042,129,411
https://openalex.org/A5073825903,119,3127
https://openalex.org/A5087288564,116,3178
https://openalex.org/A5049287788,111,81
https://openalex.org/A5045107461,107,421
https://openalex.org/A5069030778,103,4103
https://openalex.org/A5052431511,92,184
https://openalex.org/A5079143791,88,784
https://openalex.org/A5018442850,87,1661
https://openalex.org/A5085472089,85,580
https://openalex.org/A5011396590,84,1059
https://openalex.org/A5066544103,78,1526
https://openalex.org/A5040162930,69,4544
https://openalex.org/A5018852104,66,1086
https://openalex.org/A5031167526,65,730
https://openalex.org/A5066087781,65,1408
https://openalex.org/A5075178754,61,1693
https://openalex.org/A5017165845,47,755
https://openalex.org/A5089503322,8,21
https://openalex.org/A5006452622,7,93
https://openalex.org/A5017415208,6,35
https://openalex.org/A5003599279,520,19091
https://openalex.org/A5013553232,500,11126
https://openalex.org/A5005994370,418,13528
https://openalex.org/A5035202405,404,52973
https://openalex.org/A5027968873,390,11440
https://openalex.org/A5021740109,366,13999
https://openalex.org/A5064418188,361,9566
https://openalex.org/A5050730423,359,8110
https://openalex.org/A5065319988,333,11199
https://openalex.org/A5057021040,273,6299
https://openalex.org/A5055928622,272,6634
https://openalex.org/A5005383444,266,5457
https://openalex.org/A5089980228,256,8758
https://openalex.org/A5082528019,247,3515
https://openalex.org/A5062426380,227,12570
https://openalex.org/A5004138571,220,4607
https://openalex.org/A5073978187,210,3106
https://openalex.org/A5079874250,202,8575
https://openalex.org/A5022409300,177,25081
https://openalex.org/A5043556770,172,7532
https://openalex.org/A5044473672,166,4028
https://openalex.org/A5073785292,159,608
https://openalex.org/A5050226393,152,1266
https://openalex.org/A5071566350,146,18699
https://openalex.org/A5067433020,144,6142
https://openalex.org/A5073247992,144,1406
https://openalex.org/A5078146941,133,6207
https://openalex.org/A5077475001,132,940
https://openalex.org/A5044699715,131,1491
https://openalex.org/A5042172900,115,1
https://openalex.org/A5089003350,112,3711
https://openalex.org/A5023033299,109,2332
https://openalex.org/A5030210804,108,5234
https://openalex.org/A5077775579,107,682
https://openalex.org/A5033008855,95,3083
https://openalex.org/A5069819284,85,863
https://openalex.org/A5087536705,81,2711
https://openalex.org/A5023833825,73,357
https://openalex.org/A5054155955,72,7689
https://openalex.org/A5040734757,71,7003
https://openalex.org/A5089850484,66,2352
https://openalex.org/A5009987993,65,681
https://openalex.org/A5003101327,64,215
https://openalex.org/A5017453014,50,2610
https://openalex.org/A5062328795,49,425
https://openalex.org/A5064621135,41,728
https://openalex.org/A5006368496,38,265
https://openalex.org/A5045340831,31,775
https://openalex.org/A5006840334,23,484
https://openalex.org/A5066926133,849,36361
https://openalex.org/A5084817085,488,22523
https://openalex.org/A5082748474,471,49060
https://openalex.org/A5057513448,414,10533
https://openalex.org/A5052278532,409,7980
https://openalex.org/A5066320010,391,15785
https://openalex.org/A5054467711,389,1122
https://openalex.org/A5049413660,375,10928
https://openalex.org/A5069899921,334,4793
https://openalex.org/A5017613471,324,26999
https://openalex.org/A5045110709,277,3653
https://openalex.org/A5061976433,264,6465
https://openalex.org/A5071314432,262,8179
https://openalex.org/A5075956492,252,3667
https://openalex.org/A5038491200,241,4846
https://openalex.org/A5067128380,239,6072
https://openalex.org/A5069195724,239,1729
https://openalex.org/A5029362373,232,1193
https://openalex.org/A5071685806,211,6307
https://openalex.org/A5025670319,206,8620
https://openalex.org/A5072356619,205,1128
https://openalex.org/A5038184388,199,5246
https://openalex.org/A5027038173,188,6838
https://openalex.org/A5005465000,186,12325
https://openalex.org/A5060747022,186,3319
https://openalex.org/A5070141724,185,241
https://openalex.org/A5066861920,177,8434
https://openalex.org/A5008695731,166,3095
https://openalex.org/A5011797407,155,1969
https://openalex.org/A5090071896,152,1068
https://openalex.org/A5078115716,136,2888
https://openalex.org/A5075264091,134,337
https://openalex.org/A5013858600,133,4491
https://openalex.org/A5045218822,128,915
https://openalex.org/A5001106217,121,1307
https://openalex.org/A5067055357,117,73
https://openalex.org/A5007033932,109,4609
https://openalex.org/A5039178785,96,1957
https://openalex.org/A5013445751,90,3160
https://openalex.org/A5060338191,88,1121
https://openalex.org/A5091339618,65,1337
https://openalex.org/A5084740181,58,429
https://openalex.org/A5016653512,52,979
https://openalex.org/A5053088726,48,449
https://openalex.org/A5032427617,32,100
https://openalex.org/A5030282508,22,1044
https://openalex.org/A5002987145,14,208
https://openalex.org/A5040395841,13,225
https://openalex.org/A5048272227,1,0
https://openalex.org/A5063531274,1,0
https://openalex.org/A5025935523,712,29404
https://openalex.org/A5013615876,576,18524
https://openalex.org/A5045448757,502,17262
https://openalex.org/A5091304551,409,13585
https://openalex.org/A5074584472,399,9990
https://openalex.org/A5085851098,398,19358
https://openalex.org/A5036421388,394,5491
https://openalex.org/A5052123323,385,25798
https://openalex.org/A5008689083,358,7254
https://openalex.org/A5076740454,299,5670
https://openalex.org/A5013260584,259,6005
https://openalex.org/A5017836107,259,4331
https://openalex.org/A5008753312,256,46791
https://openalex.org/A5063779969,237,6351
https://openalex.org/A5017437441,209,11010
https://openalex.org/A5073078357,182,36
https://openalex.org/A5015970677,180,6526
https://openalex.org/A5027428364,176,4844
https://openalex.org/A5059158029,159,5379
https://openalex.org/A5076337822,157,1367
https://openalex.org/A5035002452,156,2140
https://openalex.org/A5019952289,143,2116
https://openalex.org/A5014647084,137,18749
https://openalex.org/A5072828561,131,3869
https://openalex.org/A5036867748,130,5276
https://openalex.org/A5046266340,125,3086
https://openalex.org/A5053813906,124,3134
https://openalex.org/A5041823391,123,1138
https://openalex.org/A5057353307,119,1899
https://openalex.org/A5056763311,112,3421
https://openalex.org/A5041910594,100,4366
https://openalex.org/A5024850801,99,858
https://openalex.org/A5044586708,80,820
https://openalex.org/A5024318599,77,980
https://openalex.org/A5091257640,67,2404
https://openalex.org/A5030252875,63,204
https://openalex.org/A5003756683,59,317
https://openalex.org/A5075688178,56,646
https://openalex.org/A5044827244,45,1367
https://openalex.org/A5082870635,44,20
https://openalex.org/A5039063911,43,1081
https://openalex.org/A5011668327,39,89
https://openalex.org/A5018723955,17,76
https://openalex.org/A5022045807,17,246
https://openalex.org/A5073885493,14,141
https://openalex.org/A5031641418,12,138
https://openalex.org/A5021872027,10,3
https://openalex.org/A5077621532,7,7
https://openalex.org/A5083773213,7,23
https://openalex.org/A5045959990,1261,41951
https://openalex.org/A5023302477,614,31132
https://openalex.org/A5057492639,448,83357
https://openalex.org/A5012401657,382,12866
https://openalex.org/A5008521613,380,5675
https://openalex.org/A5021986417,380,9116
https://openalex.org/A5052193285,329,5712
https://openalex.org/A5082524516,325,1468
https://openalex.org/A5086081952,312,245
https://openalex.org/A5052502996,309,13035
https://openalex.org/A5042300545,308,5921
https://openalex.org/A5004099465,303,18548
https://openalex.org/A5004778008,297,22036
https://openalex.org/A5033027778,286,24941
https://openalex.org/A5047936609,285,15714
https://openalex.org/A5065916784,270,5359
https://openalex.org/A5000993019,267,3166
https://openalex.org/A5063706502,251,10005
